method,iteration,learning_rate,batch_size,num_blocks,filters_1,filters_2,filters_3,kernel_size,dropout,dense_units,val_accuracy,val_loss,test_accuracy,test_loss,time_sec,num_params,optimizer,weight_decay,use_batch_norm,generation,individual_in_generation,pso_iteration,particle,aco_iteration,ant,hs_phase,memory_index,hs_iteration,dataset,seed
random_search,14,0.00428594414383087,64,1,64,64,256,3,0.13252831447002955,256,0.9095,0.24711208019653957,0.9043,0.2621880798101425,46.46271848678589,3251658,sgd,0.0007817874924482802,0.0,,,,,,,,,,FashionMNIST,42
random_search,15,0.0026662320560911917,256,3,64,64,128,5,0.06050209793413286,64,0.9106666666666666,0.24082122921943663,0.9092,0.25478591876029966,61.83260154724121,998154,adam,1.0333719919396349e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,16,0.001502727481746676,32,1,64,128,64,3,0.03370016405515375,64,0.9038333333333334,0.258626573741436,0.8996,0.2774987720131874,65.64328670501709,841098,sgd,1.6314435440561296e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,17,0.00036054089121966335,256,1,64,32,256,5,0.12149862119786226,128,0.8078333333333333,0.5337959303061167,0.804,0.543857103395462,38.91292858123779,1711178,sgd,3.7258875470092987e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,18,0.0020795314796063537,128,2,32,64,256,3,0.33668227364665076,256,0.9303333333333333,0.18651034186283746,0.925,0.2069419877052307,36.98124408721924,871018,adam,1.5199805205200254e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,19,0.003991949344645287,32,1,16,32,256,5,0.07009114854738724,64,0.9133333333333333,0.2363672798673312,0.9081,0.2550040731191635,75.78965020179749,208250,sgd,2.4427791540672388e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,20,0.0007695936756467131,32,1,64,128,64,3,0.4631834915040638,64,0.9208333333333333,0.2135400175601244,0.9197,0.22285831639766693,66.44464921951294,841354,adam,1.6566935211847058e-05,1.0,,,,,,,,,,FashionMNIST,42
ga,1,0.0019004375238737116,32,3,32,32,64,3,0.3682356070820062,256,0.8985,0.2753355806668599,0.8953,0.2861878964662552,152.4040710926056,233770,adamw,0.0001,0.0,1.0,1.0,,,,,,,,FashionMNIST,42
ga,2,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,61.49109077453613,808186,adamw,0.0001,1.0,1.0,2.0,,,,,,,,FashionMNIST,42
ga,3,0.00027598230915285764,128,1,16,128,128,5,0.13893567083582092,64,0.8851666666666667,0.3250237904787064,0.8792,0.3306558903455734,26.983474254608154,208314,sgd,1e-06,1.0,1.0,3.0,,,,,,,,FashionMNIST,42
ga,4,0.0001561107296769821,128,3,32,32,256,5,0.26811404572735037,128,0.9283333333333333,0.20070637174447378,0.9189,0.22350158734321593,58.471652030944824,2219050,adam,1e-05,1.0,1.0,4.0,,,,,,,,FashionMNIST,42
ga,5,0.001427921361121902,32,1,64,32,128,3,0.42765886050757346,64,0.9166666666666666,0.22999703574180602,0.9151,0.24135410755872727,64.53857827186584,841354,sgd,1e-05,1.0,1.0,5.0,,,,,,,,FashionMNIST,42
ga,6,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,62.318822622299194,808186,adamw,0.0001,1.0,2.0,1.0,,,,,,,,FashionMNIST,42
ga,7,0.004074662116555786,256,3,32,32,256,5,0.26811404572735037,128,0.9205,0.2194405336578687,0.9129,0.24168329582214357,54.724942684173584,2219050,sgd,1e-05,1.0,2.0,2.0,,,,,,,,FashionMNIST,42
ga,8,0.00020716458231041012,128,3,32,32,256,3,0.2538408373021626,128,0.9273333333333333,0.19641498919328054,0.9264,0.21184572693109513,40.76728010177612,989738,adamw,1e-05,1.0,2.0,3.0,,,,,,,,FashionMNIST,42
ga,9,0.0015169980582701848,128,1,64,64,64,3,0.2806225314693065,256,0.9286666666666666,0.20297072311242423,0.9253,0.21370789659023284,34.20938277244568,3251914,adamw,0.0001,1.0,2.0,4.0,,,,,,,,FashionMNIST,42
ga,10,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9228333333333333,0.21230895798901717,0.9138,0.23652707948684693,64.27402663230896,808186,sgd,0.0001,1.0,2.0,5.0,,,,,,,,FashionMNIST,42
ga,11,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,66.3047149181366,808186,adamw,0.0001,1.0,3.0,1.0,,,,,,,,FashionMNIST,42
ga,12,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,64.45341157913208,808186,adamw,0.0001,1.0,3.0,2.0,,,,,,,,FashionMNIST,42
ga,13,0.0015169980582701848,256,3,64,32,64,3,0.2806225314693065,256,0.9321666666666667,0.18445260111490885,0.9276,0.20059923647642136,34.966552734375,271626,adamw,0.0001,1.0,3.0,3.0,,,,,,,,FashionMNIST,42
ga,14,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,64,0.9198333333333333,0.22006283495823542,0.9174,0.22709438064098358,64.84121966362,203962,adamw,1e-06,1.0,3.0,4.0,,,,,,,,FashionMNIST,42
ga,15,0.0015169980582701848,256,1,32,64,64,5,0.2806225314693065,256,0.923,0.21110086021820704,0.9213,0.21769754056930543,24.40623188018799,1635050,adamw,0.0001,1.0,3.0,5.0,,,,,,,,FashionMNIST,42
ga,16,0.0015169980582701848,256,3,64,32,64,3,0.2806225314693065,256,0.9321666666666667,0.18445260111490885,0.9276,0.20059923647642136,35.16606068611145,271626,adamw,0.0001,1.0,4.0,1.0,,,,,,,,FashionMNIST,42
ga,17,0.0015169980582701848,256,3,16,32,64,3,0.2806225314693065,256,0.9255,0.20046944642066955,0.9196,0.21590662183761597,23.657877922058105,222522,adamw,0.0001,1.0,4.0,2.0,,,,,,,,FashionMNIST,42
ga,18,0.0015169980582701848,64,3,64,32,64,3,0.2806225314693065,256,0.9306666666666666,0.18995074464877446,0.9231,0.21269115722179413,54.59717607498169,271626,adamw,0.0001,1.0,4.0,3.0,,,,,,,,FashionMNIST,42
ga,19,0.0015169980582701848,32,1,64,32,64,3,0.2806225314693065,256,0.928,0.20497338466842968,0.9254,0.22370546861290933,72.63538432121277,3251914,sgd,0.0001,1.0,4.0,4.0,,,,,,,,FashionMNIST,42
ga,20,0.0015169980582701848,32,1,16,32,64,5,0.2806225314693065,256,0.9246666666666666,0.21450120166440806,0.9181,0.23073369470834731,65.63303136825562,812538,sgd,0.0001,1.0,4.0,5.0,,,,,,,,FashionMNIST,42
pso,1,0.00643032530473305,64,2,64,64,128,3,0.3249422188897616,128,0.8795,0.32226277589797975,0.877,0.3336159875869751,44.64621448516846,514250,adamw,0.001,0.0,,,1.0,1.0,,,,,,FashionMNIST,42
pso,2,0.009576409414847133,64,3,64,64,128,3,0.4308534501553886,256,0.596,1.0295405491193135,0.5973,1.0352661776542664,51.84545135498047,630602,adam,0.0001,0.0,,,1.0,2.0,,,,,,FashionMNIST,42
pso,3,0.006393275998217563,128,2,32,32,64,3,0.2784748718873231,256,0.8983333333333333,0.27101654052734375,0.8921,0.28072650666236876,28.557471752166748,432298,adam,0.0001,0.0,,,1.0,3.0,,,,,,FashionMNIST,42
pso,4,0.008776039502079423,128,3,32,64,128,3,0.4987688032475551,64,0.10216666666666667,2.302711587270101,0.1,2.302895122909546,33.84394836425781,360874,adam,0.001,0.0,,,1.0,4.0,,,,,,FashionMNIST,42
pso,5,0.009961601664376958,256,1,32,64,64,3,0.43792647018909703,128,0.9081666666666667,0.26886408038934073,0.9057,0.2785934606313705,25.13408637046814,813930,adamw,0.0001,1.0,,,1.0,5.0,,,,,,FashionMNIST,42
pso,6,0.008629034838395307,256,2,32,32,128,3,0.4104520254866539,128,0.9163333333333333,0.23451467764377593,0.9098,0.25078617396354674,25.49539589881897,230442,adamw,0.0001,1.0,,,2.0,1.0,,,,,,FashionMNIST,42
pso,7,0.009472303995174158,256,2,64,64,128,3,0.4386045032813571,128,0.9131666666666667,0.24611618689695994,0.907,0.2693712244272232,37.43000912666321,514762,adamw,0.0001,1.0,,,2.0,2.0,,,,,,FashionMNIST,42
pso,8,0.006914131046883858,256,1,32,64,64,3,0.3149371997415712,256,0.8925,0.3021303824186325,0.8849,0.3182896750688553,24.21731209754944,1618026,sgd,0.0001,0.0,,,2.0,3.0,,,,,,FashionMNIST,42
pso,9,0.01,256,3,64,32,128,3,0.4940843720037228,128,0.8833333333333333,0.3250746911366781,0.8803,0.3365050447463989,39.28890013694763,399626,adamw,0.0001,1.0,,,2.0,4.0,,,,,,FashionMNIST,42
pso,10,0.01,256,1,32,64,64,3,0.42136370374167337,128,0.9053333333333333,0.27680310718218487,0.9002,0.28547223381996156,26.07376003265381,813930,adamw,0.0001,1.0,,,2.0,5.0,,,,,,FashionMNIST,42
pso,11,0.01,256,1,32,32,128,3,0.47030889010447846,256,0.9196666666666666,0.2166362529794375,0.9152,0.23148646144866944,25.913316011428833,1618154,sgd,0.0001,1.0,,,3.0,1.0,,,,,,FashionMNIST,42
pso,12,0.00850951992232005,256,1,32,32,128,3,0.41848905305697115,128,0.9048333333333334,0.2650849408308665,0.9013,0.28086031427383423,25.028325080871582,813930,adamw,0.0001,1.0,,,3.0,2.0,,,,,,FashionMNIST,42
pso,13,0.0076595171591908266,256,1,32,64,128,3,0.3782713629858094,128,0.912,0.24837475637594858,0.9096,0.2532801648736,25.985047578811646,813802,adamw,0.0001,0.0,,,3.0,3.0,,,,,,FashionMNIST,42
pso,14,0.01,256,2,64,32,64,3,0.374035795044661,256,0.9155,0.22235260005791982,0.9102,0.23979632697105407,33.58124494552612,469898,adamw,0.0001,1.0,,,3.0,4.0,,,,,,FashionMNIST,42
pso,15,0.008336167429245252,256,1,32,32,64,3,0.42536907658488704,128,0.9095,0.25167610148588815,0.9035,0.26814311230182647,25.351421117782593,813930,adamw,0.0001,1.0,,,3.0,5.0,,,,,,FashionMNIST,42
pso,16,0.01,256,1,16,32,128,5,0.5,256,0.9085,0.23546515281995137,0.9087,0.2470369700074196,24.89135432243347,812538,sgd,1e-06,1.0,,,4.0,1.0,,,,,,FashionMNIST,42
pso,17,0.009077710380517466,256,2,32,32,64,3,0.46030620384916143,128,0.9156666666666666,0.23273870464166005,0.9092,0.25015770077705385,24.54411768913269,230442,adamw,0.0001,1.0,,,4.0,2.0,,,,,,FashionMNIST,42
pso,18,0.009358040978146808,256,2,32,32,128,5,0.5,128,0.9051666666666667,0.26891377890110013,0.9026,0.2691802651166916,29.94696831703186,280106,adamw,0.0001,1.0,,,4.0,3.0,,,,,,FashionMNIST,42
pso,19,0.01,256,1,32,32,64,5,0.3628966255427075,256,0.914,0.23200246206919353,0.9056,0.2666077441573143,25.828680753707886,1635050,adamw,1e-05,1.0,,,4.0,4.0,,,,,,FashionMNIST,42
pso,20,0.008472518041284254,256,1,32,32,128,3,0.46475010277698475,128,0.9148333333333334,0.2321683759689331,0.9073,0.2476656999230385,26.126667499542236,813930,sgd,0.0001,1.0,,,4.0,5.0,,,,,,FashionMNIST,42
aco,1,0.0001,128,1,16,32,256,5,0.1,256,0.8955,0.29315939990679424,0.8868,0.30742307765483856,30.349526166915894,812474,adam,0.0001,0.0,,,,,1.0,1.0,,,,FashionMNIST,42
aco,2,0.01,32,1,32,64,64,5,0.1,256,0.9051666666666667,0.28003641351064046,0.9036,0.28919578317403793,73.06482195854187,1635050,adam,1e-06,1.0,,,,,1.0,2.0,,,,FashionMNIST,42
aco,3,0.01,256,2,16,32,256,5,0.1,256,0.92,0.21742444036404293,0.9184,0.22630462193489076,24.628116130828857,449722,adamw,0.0001,1.0,,,,,1.0,3.0,,,,FashionMNIST,42
aco,4,0.0001,256,2,64,64,256,3,0.0,64,0.8768333333333334,0.3477111411889394,0.8707,0.35739001712799073,30.65826177597046,312842,adam,1e-05,0.0,,,,,1.0,4.0,,,,FashionMNIST,42
aco,5,0.01,128,2,32,32,64,5,0.0,128,0.9053333333333333,0.25741916211446125,0.9001,0.2713429946303368,29.72978711128235,279850,sgd,1e-05,0.0,,,,,1.0,5.0,,,,FashionMNIST,42
aco,6,0.001,256,2,32,64,256,5,0.0,128,0.9135,0.2358917059103648,0.9105,0.2455297836303711,30.692429065704346,583018,adam,0.001,0.0,,,,,2.0,1.0,,,,FashionMNIST,42
aco,7,0.001,256,2,32,32,256,5,0.1,128,0.9048333333333334,0.26056033515930177,0.9012,0.2723485868453979,28.647507429122925,280106,sgd,0.001,1.0,,,,,2.0,2.0,,,,FashionMNIST,42
aco,8,0.01,128,2,64,32,64,3,0.0,64,0.924,0.2154868615070979,0.9212,0.23524777994155885,38.12419891357422,166730,adamw,1e-05,1.0,,,,,2.0,3.0,,,,FashionMNIST,42
aco,9,0.01,256,2,64,128,64,5,0.0,256,0.9026666666666666,0.2684608593384425,0.8942,0.2826872355103493,70.70382118225098,2327242,sgd,1e-05,0.0,,,,,2.0,4.0,,,,FashionMNIST,42
aco,10,0.01,128,3,64,32,128,3,0.25,256,0.8395,0.4380850252310435,0.8337,0.45116206922531127,37.71692395210266,547594,adamw,1e-06,0.0,,,,,2.0,5.0,,,,FashionMNIST,42
aco,11,0.01,256,2,64,32,64,3,0.0,64,0.9203333333333333,0.2212103858788808,0.9157,0.24341168344020844,33.58974623680115,166730,adamw,1e-06,1.0,,,,,3.0,1.0,,,,FashionMNIST,42
aco,12,0.01,256,3,16,32,64,5,0.0,256,0.102,2.302561145782471,0.1,2.302755110168457,27.765013456344604,349306,adam,0.001,0.0,,,,,3.0,2.0,,,,FashionMNIST,42
aco,13,0.01,128,2,32,64,64,3,0.0,256,0.9141666666666667,0.2700899253288905,0.9055,0.2777681229829788,32.58740544319153,870634,adamw,1e-05,0.0,,,,,3.0,3.0,,,,FashionMNIST,42
aco,14,0.0001,128,2,16,32,64,5,0.0,64,0.91,0.24733488380908966,0.908,0.262890767121315,33.662705183029175,146554,adamw,0.0001,1.0,,,,,3.0,4.0,,,,FashionMNIST,42
aco,15,0.01,64,2,64,32,128,5,0.0,256,0.8738333333333334,0.35533656883239745,0.8588,0.3881763503551483,54.31317901611328,585226,adam,1e-05,0.0,,,,,3.0,5.0,,,,FashionMNIST,42
aco,16,0.01,256,2,64,32,64,3,0.0,256,0.9001666666666667,0.2689754206339518,0.895,0.28346790614128115,28.93959069252014,469514,sgd,1e-05,0.0,,,,,4.0,1.0,,,,FashionMNIST,42
aco,17,0.01,128,3,32,64,64,3,0.25,256,0.9261666666666667,0.2113114018837611,0.9183,0.22258697014451026,38.370949268341064,289770,adamw,1e-06,1.0,,,,,4.0,2.0,,,,FashionMNIST,42
aco,18,0.01,128,2,32,32,64,5,0.5,64,0.8305,0.4565078264872233,0.8215,0.48073441243171694,34.67130970954895,178794,adamw,0.001,0.0,,,,,4.0,3.0,,,,FashionMNIST,42
aco,19,0.01,128,2,16,32,256,5,0.0,128,0.8881666666666667,0.3171525866587957,0.8789,0.3451840574979782,33.34471893310547,247418,adamw,0.001,0.0,,,,,4.0,4.0,,,,FashionMNIST,42
aco,20,0.001,128,3,16,32,64,5,0.0,64,0.9238333333333333,0.2155723290046056,0.9208,0.2595600058555603,39.60073709487915,237050,adam,1e-05,1.0,,,,,4.0,5.0,,,,FashionMNIST,42
harmony_search,1,0.0019004375238737116,32,3,32,32,64,3,0.3682356070820062,256,0.8985,0.2753355806668599,0.8953,0.2861878964662552,85.55680990219116,233770,adamw,0.0001,0.0,,,,,,,init,1.0,,FashionMNIST,42
harmony_search,2,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9306666666666666,0.20788506745547056,0.9252,0.23271227786242962,62.36464309692383,808186,adamw,0.0001,1.0,,,,,,,init,2.0,,FashionMNIST,42
harmony_search,3,0.00027598230915285764,128,1,16,128,128,5,0.13893567083582092,64,0.8851666666666667,0.3250237904787064,0.8792,0.3306558903455734,27.12458848953247,208314,sgd,1e-06,1.0,,,,,,,init,3.0,,FashionMNIST,42
harmony_search,4,0.0001561107296769821,128,3,32,32,256,5,0.26811404572735037,128,0.9283333333333333,0.20070637174447378,0.9189,0.22350158734321593,58.06733441352844,2219050,adam,1e-05,1.0,,,,,,,init,4.0,,FashionMNIST,42
harmony_search,5,0.001427921361121902,32,1,64,32,128,3,0.42765886050757346,64,0.9166666666666666,0.22999703574180602,0.9151,0.24135410755872727,60.760862827301025,841354,sgd,1e-05,1.0,,,,,,,init,5.0,,FashionMNIST,42
harmony_search,6,0.00027598230915285764,128,1,16,32,64,5,0.2806225314693065,64,0.8808333333333334,0.336087292432785,0.8786,0.34084502635002134,27.009461879730225,208314,sgd,1e-05,1.0,,,,,,,main,,1.0,FashionMNIST,42
harmony_search,7,0.0015169980582701848,128,3,32,32,64,3,0.42765886050757346,64,0.8951666666666667,0.2858383948802948,0.8912,0.29016801681518556,28.71383309364319,121066,adam,0.0001,0.0,,,,,,,main,,2.0,FashionMNIST,42
harmony_search,8,0.0001561107296769821,128,3,16,32,256,3,0.2806225314693065,64,0.10033333333333333,2.3030939388275145,0.1,2.3044975421905516,29.51007103919983,828602,sgd,1e-05,0.0,,,,,,,main,,3.0,FashionMNIST,42
harmony_search,9,0.0019004375238737116,32,3,32,32,64,3,0.2806225314693065,64,0.9041666666666667,0.2590882401963075,0.894,0.28591493929624556,80.49443864822388,121066,adamw,1e-05,0.0,,,,,,,main,,4.0,FashionMNIST,42
harmony_search,10,0.0022532106319453774,32,3,32,32,128,3,0.030306337038506825,256,0.9115,0.24033397587637106,0.908,0.260181679713726,80.39944338798523,510378,adam,1e-05,0.0,,,,,,,main,,5.0,FashionMNIST,42
harmony_search,11,0.0022532106319453774,128,1,64,32,128,3,0.42765886050757346,64,0.9261666666666667,0.20979293062289556,0.9239,0.22181532061100007,27.13672161102295,841098,adam,1e-05,0.0,,,,,,,main,,6.0,FashionMNIST,42
harmony_search,12,0.0015169980582701848,64,1,16,32,128,3,0.228612286285226,64,0.8733333333333333,0.34008833305041,0.8676,0.35634981610774996,34.80675458908081,203898,sgd,1e-05,0.0,,,,,,,main,,7.0,FashionMNIST,42
harmony_search,13,0.001427921361121902,32,3,64,32,128,3,0.030306337038506825,256,0.9341666666666667,0.1890380208839973,0.928,0.23124945911318065,90.30590677261353,548490,adamw,1e-05,1.0,,,,,,,main,,8.0,FashionMNIST,42
harmony_search,14,0.001427921361121902,32,1,32,64,64,3,0.42765886050757346,64,0.8875,0.30075880231459934,0.8819,0.316307832300663,57.73231220245361,411690,sgd,1e-05,0.0,,,,,,,main,,9.0,FashionMNIST,42
harmony_search,15,0.0001561107296769821,128,1,32,32,128,3,0.2806225314693065,64,0.9181666666666667,0.2211376930475235,0.9185,0.22766513793468476,26.984000205993652,411818,adam,1e-05,1.0,,,,,,,main,,10.0,FashionMNIST,42
harmony_search,16,0.001427921361121902,128,3,32,32,64,3,0.030306337038506825,256,0.9313333333333333,0.19504859270652136,0.9256,0.23180801718235017,34.23508334159851,234282,adam,1e-05,1.0,,,,,,,main,,11.0,FashionMNIST,42
harmony_search,17,0.0015169980582701848,128,3,16,32,64,3,0.030306337038506825,256,0.9135,0.24617549955844878,0.9074,0.2699117801785469,30.666902780532837,222074,adamw,1e-05,0.0,,,,,,,main,,12.0,FashionMNIST,42
harmony_search,18,0.0001561107296769821,128,3,16,32,128,5,0.26811404572735037,256,0.851,0.40852055978775026,0.8473,0.4100052038192749,38.29836988449097,855994,sgd,1e-05,1.0,,,,,,,main,,13.0,FashionMNIST,42
harmony_search,19,0.0015169980582701848,32,1,64,32,128,3,0.030306337038506825,256,0.9228333333333333,0.21259327987084786,0.9195,0.22732794765233993,67.39236998558044,3251658,adam,1e-05,0.0,,,,,,,main,,14.0,FashionMNIST,42
harmony_search,20,0.001427921361121902,128,1,64,32,128,3,0.26811404572735037,128,0.9255,0.20185846316814424,0.9234,0.22033701298236846,32.32908582687378,1644874,adam,0.0001,1.0,,,,,,,main,,15.0,FashionMNIST,42
