method,iteration,learning_rate,batch_size,num_blocks,filters_1,filters_2,filters_3,kernel_size,dropout,dense_units,val_accuracy,val_loss,test_accuracy,test_loss,time_sec,num_params,optimizer,weight_decay,use_batch_norm,generation,individual_in_generation,pso_iteration,particle,aco_iteration,ant,hs_phase,memory_index,hs_iteration,dataset,seed
random_search,8,0.0006343509199762545,32,1,64,128,128,3,0.32771933264744,128,0.919,0.21586255457997322,0.9184,0.23322740487456323,28.97344398498535,1644618,adamw,2.379882731492451e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,9,0.00019022195423001629,128,3,64,64,256,5,0.18099822185680547,64,0.8931666666666667,0.29800373192628227,0.8842,0.31268088557720186,39.686116218566895,2505738,adamw,3.0237613021454307e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,10,0.005274797835850612,64,3,16,128,128,3,0.19238365583725003,256,0.859,0.3885401329199473,0.8371,0.40923413043022155,23.52689552307129,761530,sgd,3.866722765081481e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,11,0.0022938595363362463,32,3,64,64,256,5,0.05577608679793822,128,0.8738333333333334,0.3452101938724518,0.8682,0.3533394466638565,55.46692180633545,2653898,adam,2.2970535457474088e-05,1.0,,,,,,,,,,FashionMNIST,42
random_search,12,0.008785696523496332,64,3,16,128,128,3,0.0764196342748174,64,0.10966666666666666,2.3025460262298583,0.1,2.303830736541748,23.898295402526855,538234,adamw,0.000725269213838676,0.0,,,,,,,,,,FashionMNIST,42
random_search,13,0.0015772087178392035,256,1,16,64,128,3,0.028962583247093776,256,0.911,0.24185417648156485,0.9041,0.2568866659164429,11.168267488479614,808122,adam,1.8070091688765019e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,14,0.00428594414383087,64,1,64,64,256,3,0.13252831447002955,256,0.9185,0.2272305138508479,0.9104,0.27182237346172333,19.085923671722412,3251658,sgd,0.0007817874924482802,0.0,,,,,,,,,,FashionMNIST,42
random_search,15,0.0026662320560911917,256,3,64,64,128,5,0.06050209793413286,64,0.8955,0.2942995603481928,0.8889,0.3019583794116974,29.501878023147583,998154,adam,1.0333719919396349e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,16,0.001502727481746676,32,1,64,128,64,3,0.03370016405515375,64,0.9253333333333333,0.2253120870490869,0.9179,0.2438484670639038,27.310581922531128,841098,sgd,1.6314435440561296e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,17,0.00036054089121966335,256,1,64,32,256,5,0.12149862119786226,128,0.9091666666666667,0.24849727241198222,0.9031,0.26368532366752623,19.35855531692505,1711178,sgd,3.7258875470092987e-06,0.0,,,,,,,,,,FashionMNIST,42
random_search,18,0.0020795314796063537,128,2,32,64,256,3,0.33668227364665076,256,0.9161666666666667,0.22831879766782126,0.9136,0.2325208515763283,14.360532283782959,870634,adam,1.5199805205200254e-06,1.0,,,,,,,,,,FashionMNIST,42
random_search,19,0.003991949344645287,32,1,16,32,256,5,0.07009114854738724,64,0.9078333333333334,0.2541823152030508,0.8996,0.28688567804694176,58.43962907791138,208250,sgd,2.4427791540672388e-05,0.0,,,,,,,,,,FashionMNIST,42
random_search,20,0.0007695936756467131,32,1,64,128,64,3,0.4631834915040638,64,0.9166666666666666,0.22644441792368888,0.9162,0.23649151542186736,34.992761850357056,841098,adam,1.6566935211847058e-05,1.0,,,,,,,,,,FashionMNIST,42
ga,1,0.00026760523091972797,256,1,16,64,64,5,0.13260152908607598,128,0.8783333333333333,0.33941154821713765,0.8723,0.34932635312080385,11.67316722869873,409658,sgd,1e-05,1.0,1.0,1.0,,,,,,,,FashionMNIST,42
ga,2,0.00020398284774456553,128,1,16,128,256,3,0.37398778018953205,64,0.8628333333333333,0.3745251476764679,0.8581,0.38274557390213015,14.314410924911499,203898,adam,0.0001,0.0,1.0,2.0,,,,,,,,FashionMNIST,42
ga,3,0.00012994487612816188,32,1,16,128,64,3,0.20188777565913874,256,0.8888333333333334,0.29936488076051077,0.8835,0.3143371948003769,27.685741186141968,808122,adam,1e-05,0.0,1.0,3.0,,,,,,,,FashionMNIST,42
ga,4,0.0017328581795201504,256,3,64,128,256,5,0.4673531288682136,64,0.8675,0.35971647715568544,0.8588,0.3710811996459961,50.534348487854004,3325066,adamw,0.0001,0.0,1.0,4.0,,,,,,,,FashionMNIST,42
ga,5,0.0003398044211072356,64,3,64,64,128,5,0.4645091658527571,64,0.9018333333333334,0.26602619151274365,0.9001,0.27499407482147215,35.75778937339783,998154,adam,1e-05,0.0,1.0,5.0,,,,,,,,FashionMNIST,42
ga,6,0.0003398044211072356,64,3,64,64,128,5,0.4645091658527571,64,0.9018333333333334,0.26602619151274365,0.9001,0.27499407482147215,34.9380156993866,998154,adam,1e-05,0.0,2.0,1.0,,,,,,,,FashionMNIST,42
ga,7,0.0003398044211072356,64,1,64,64,64,5,0.4645091658527571,256,0.922,0.21970950730641683,0.9121,0.23269573392868043,24.322041273117065,3318218,adam,1e-06,0.0,2.0,2.0,,,,,,,,FashionMNIST,42
ga,8,0.0003398044211072356,128,3,64,64,128,5,0.4645091658527571,64,0.8841666666666667,0.3180752763748169,0.8741,0.3273117331266403,32.11067056655884,998154,adam,0.001,0.0,2.0,3.0,,,,,,,,FashionMNIST,42
ga,9,0.0003398044211072356,64,2,64,128,128,3,0.4645091658527571,256,0.9101666666666667,0.2411831025679906,0.9061,0.25252535823583605,26.283676147460938,1867466,adam,1e-05,0.0,2.0,4.0,,,,,,,,FashionMNIST,42
ga,10,0.0003398044211072356,32,3,64,64,128,3,0.1519374746341769,256,0.9088333333333334,0.24305391695102055,0.9092,0.24594099294543267,37.72106409072876,630602,adam,1e-05,0.0,2.0,5.0,,,,,,,,FashionMNIST,42
ga,11,0.0003398044211072356,64,1,64,64,64,5,0.4645091658527571,256,0.922,0.21970950730641683,0.9121,0.23269573392868043,24.773349285125732,3318218,adam,1e-06,0.0,3.0,1.0,,,,,,,,FashionMNIST,42
ga,12,0.0003398044211072356,64,1,64,64,64,5,0.4645091658527571,256,0.922,0.21970950730641683,0.9121,0.23269573392868043,24.354068756103516,3318218,adam,1e-06,0.0,3.0,2.0,,,,,,,,FashionMNIST,42
ga,13,0.0003398044211072356,64,2,64,128,128,3,0.4645091658527571,128,0.9035,0.26466390923659006,0.9,0.275301479446888,25.405030250549316,1063242,adam,1e-05,0.0,3.0,3.0,,,,,,,,FashionMNIST,42
ga,14,0.0003398044211072356,64,2,64,128,128,5,0.4645091658527571,256,0.9148333333333334,0.22329664242267608,0.9142,0.2296717337846756,39.61061692237854,2327242,sgd,1e-05,1.0,3.0,4.0,,,,,,,,FashionMNIST,42
ga,15,0.0003398044211072356,64,3,64,64,64,5,0.4645091658527571,256,0.8965,0.2745452893972397,0.8962,0.28229601833820345,33.53338074684143,664266,adam,1e-06,0.0,3.0,5.0,,,,,,,,FashionMNIST,42
ga,16,0.0003398044211072356,64,1,64,64,64,5,0.4645091658527571,256,0.922,0.21970950730641683,0.9121,0.23269573392868043,24.148422956466675,3318218,adam,1e-06,0.0,4.0,1.0,,,,,,,,FashionMNIST,42
ga,17,0.0003398044211072356,64,2,64,64,64,5,0.4645091658527571,256,0.911,0.23999764053026834,0.91,0.24873335797786714,29.042567014694214,1114698,adam,1e-05,0.0,4.0,2.0,,,,,,,,FashionMNIST,42
ga,18,0.0003398044211072356,64,1,64,64,128,5,0.3622925005465258,256,0.9208333333333333,0.21325121760368349,0.9168,0.22796347467899322,24.945232152938843,3318218,adam,1e-06,0.0,4.0,3.0,,,,,,,,FashionMNIST,42
ga,19,0.0003398044211072356,64,1,64,64,64,5,0.4645091658527571,256,0.922,0.21970950730641683,0.9121,0.23269573392868043,24.38249659538269,3318218,adam,1e-06,0.0,4.0,4.0,,,,,,,,FashionMNIST,42
ga,20,0.0003398044211072356,64,1,64,64,64,5,0.4645091658527571,256,0.922,0.21970950730641683,0.9121,0.23269573392868043,24.377187252044678,3318218,adam,1e-06,0.0,4.0,5.0,,,,,,,,FashionMNIST,42
pso,1,0.00643032530473305,64,2,64,64,128,3,0.3249422188897616,128,0.8676666666666667,0.35038543101151787,0.8554,0.39133750658035277,22.865453004837036,514250,adam,0.0001,1.0,,,1.0,1.0,,,,,,FashionMNIST,42
pso,2,0.008113361521110484,256,2,64,32,256,3,0.26811404572735037,128,0.8755,0.33619287157058714,0.8624,0.35272568514347075,14.141274690628052,267402,adam,0.0001,1.0,,,1.0,2.0,,,,,,FashionMNIST,42
pso,3,0.008311106176104649,256,2,32,32,64,3,0.18509048355844132,128,0.8903333333333333,0.28697747286160785,0.8893,0.2984357777357101,11.120248317718506,230186,adam,0.0001,1.0,,,1.0,3.0,,,,,,FashionMNIST,42
pso,4,0.006515550313941277,64,1,64,64,256,3,0.15772652402954096,128,0.902,0.2731989492972692,0.8934,0.29662559814453127,18.068344831466675,1644618,adam,0.0001,1.0,,,1.0,4.0,,,,,,FashionMNIST,42
pso,5,0.008776039502079423,128,3,32,64,128,3,0.4987688032475551,64,0.788,0.5642219795385996,0.7739,0.5815382078170777,15.79668116569519,360874,adam,0.0001,1.0,,,1.0,5.0,,,,,,FashionMNIST,42
pso,6,0.0058522013534943835,64,2,64,64,256,3,0.16731981373941768,128,0.9008333333333334,0.2715456136663755,0.8934,0.29050867512226103,22.83871579170227,514250,adam,0.0001,1.0,,,2.0,1.0,,,,,,FashionMNIST,42
pso,7,0.005143342134169765,128,1,64,64,256,3,0.21341550796046924,128,0.9193333333333333,0.22333201746145884,0.9115,0.24475499908924103,13.807958841323853,1644618,adam,0.0001,1.0,,,2.0,2.0,,,,,,FashionMNIST,42
pso,8,0.005973001852438778,32,2,64,64,256,3,0.142188770790586,128,0.8806666666666667,0.3258834018309911,0.8783,0.3336373307943344,33.87011909484863,514250,adam,0.0001,1.0,,,2.0,3.0,,,,,,FashionMNIST,42
pso,9,0.006666805887795723,64,1,64,64,256,3,0.14146838534784015,128,0.9043333333333333,0.25961769330501555,0.9021,0.27113423812389376,19.166276693344116,1644618,adam,0.0001,1.0,,,2.0,4.0,,,,,,FashionMNIST,42
pso,10,0.005449144819679736,128,1,32,64,256,3,0.2789256272436712,64,0.913,0.24065954061349232,0.9078,0.2575216165304184,13.989951848983765,411690,adam,0.0001,1.0,,,2.0,5.0,,,,,,FashionMNIST,42
pso,11,0.004731533586654509,64,1,64,64,256,3,0.11654085756019372,128,0.9085,0.2522240203221639,0.9075,0.2568261910915375,18.712743997573853,1644618,adam,0.0001,1.0,,,3.0,1.0,,,,,,FashionMNIST,42
pso,12,0.003064328563311262,128,1,64,128,256,3,0.17512653152365243,128,0.9255,0.21828425335884094,0.9213,0.24345097441971303,14.970793008804321,1644618,adam,0.0001,1.0,,,3.0,2.0,,,,,,FashionMNIST,42
pso,13,0.005391443694812764,32,2,64,64,256,3,0.13716650894289947,128,0.8813333333333333,0.32254450766245524,0.8783,0.3294562344908714,37.4229679107666,514250,adam,0.0001,1.0,,,3.0,3.0,,,,,,FashionMNIST,42
pso,14,0.006498720423153747,128,1,64,64,256,3,0.1624635782962179,128,0.8986666666666666,0.27995458416144053,0.8916,0.29744859783649447,14.626618146896362,1644618,adam,0.0001,1.0,,,3.0,4.0,,,,,,FashionMNIST,42
pso,15,0.002910101126679299,128,1,64,64,256,3,0.028024770402721333,64,0.9183333333333333,0.22693632046381632,0.9158,0.24404490020275116,14.803890943527222,841098,adam,0.0001,1.0,,,3.0,5.0,,,,,,FashionMNIST,42
pso,16,0.0031983775105415427,128,1,64,128,256,3,0.16055521097512943,128,0.923,0.22439118520418802,0.914,0.25381442523002623,15.344394445419312,1644618,adam,0.0001,1.0,,,4.0,1.0,,,,,,FashionMNIST,42
pso,17,0.00160901906371031,128,1,64,128,256,3,0.1483242480178807,128,0.9258333333333333,0.20544804616769155,0.9167,0.25206728930473327,14.414839506149292,1644618,adam,0.0001,1.0,,,4.0,2.0,,,,,,FashionMNIST,42
pso,18,0.0031963183546395465,256,2,64,64,128,3,0.2513891423869565,128,0.9098333333333334,0.23450398727258046,0.906,0.25132911174297334,15.755124807357788,514250,adam,0.0001,1.0,,,4.0,3.0,,,,,,FashionMNIST,42
pso,19,0.0025928333995717747,128,1,64,64,256,3,0.16846090703763544,128,0.925,0.2110016208688418,0.9195,0.23366152579784394,14.136773824691772,1644618,adam,0.0001,1.0,,,4.0,4.0,,,,,,FashionMNIST,42
pso,20,0.0011774494098655774,128,1,64,64,256,3,0.0,128,0.924,0.2118909739255905,0.9208,0.24885159330368042,15.0049569606781,1644618,adam,0.0001,1.0,,,4.0,5.0,,,,,,FashionMNIST,42
aco,1,0.00014923739692858614,128,1,16,32,256,5,0.2109609098426352,256,0.8818333333333334,0.32663964788119,0.8772,0.33930835251808167,13.950793981552124,812474,adam,0.0001,1.0,,,,,1.0,1.0,,,,FashionMNIST,42
aco,2,0.00027598230915285764,32,1,32,32,64,5,0.29463284193795436,128,0.9103333333333333,0.2365244642496109,0.9115,0.2455930430650711,32.26961970329285,830698,adam,0.0001,1.0,,,,,1.0,2.0,,,,FashionMNIST,42
aco,3,0.0004711824328462741,256,1,64,128,128,3,0.046372921690073954,256,0.908,0.24261860795815784,0.9015,0.25995638155937195,13.108672857284546,3251658,adam,0.0001,1.0,,,,,1.0,3.0,,,,FashionMNIST,42
aco,4,0.0005715691162711167,32,3,32,128,256,5,0.2760203156366135,256,0.9181666666666667,0.2340651974529028,0.9132,0.24149008572399616,60.08629822731018,3589482,adam,0.0001,1.0,,,,,1.0,4.0,,,,FashionMNIST,42
aco,5,0.0003791193291450955,256,2,64,64,256,3,0.03989598846181375,64,0.884,0.3129587443669637,0.879,0.3237574607372284,15.781827211380005,312842,adam,0.0001,1.0,,,,,1.0,5.0,,,,FashionMNIST,42
aco,6,0.00034194451682941103,32,1,32,128,64,5,0.468327293856247,128,0.9106666666666666,0.24876689559221268,0.9056,0.2568185590386391,27.580676794052124,830698,adam,0.0001,1.0,,,,,2.0,1.0,,,,FashionMNIST,42
aco,7,0.0019054586106910692,64,3,16,128,64,5,0.2784748718873231,256,0.8925,0.2922686721881231,0.8874,0.30689486784935,29.41192317008972,925498,adam,0.0001,1.0,,,,,2.0,2.0,,,,FashionMNIST,42
aco,8,0.0002642199993596954,128,3,32,32,64,5,0.4714548571675272,128,0.8545,0.38076568659146626,0.8521,0.3859019608020782,18.91768527030945,306602,adam,0.0001,1.0,,,,,2.0,3.0,,,,FashionMNIST,42
aco,9,0.00031135440567928684,256,1,32,32,256,5,0.2806840670815754,128,0.8883333333333333,0.3001066015958786,0.8832,0.31350876104831693,12.165590763092041,830698,adam,0.0001,1.0,,,,,2.0,4.0,,,,FashionMNIST,42
aco,10,0.0001519913331630567,32,2,64,32,64,5,0.023558187712367284,128,0.9143333333333333,0.2433293390572071,0.9084,0.25397962676286695,34.21265935897827,383114,adam,0.0001,1.0,,,,,2.0,5.0,,,,FashionMNIST,42
aco,11,0.0011434803085900226,32,2,64,32,64,5,0.4855391888068091,256,0.9051666666666667,0.2512652782003085,0.9031,0.2655283155918121,36.6867299079895,585226,adam,0.0001,1.0,,,,,3.0,1.0,,,,FashionMNIST,42
aco,12,0.00016714921726310118,128,1,64,128,64,5,0.2173826253345525,128,0.903,0.26326416079203285,0.8987,0.2748081021308899,20.80810260772705,1711178,adam,0.0001,1.0,,,,,3.0,2.0,,,,FashionMNIST,42
aco,13,0.005508548019837775,32,3,64,32,64,5,0.14922239572431645,256,0.8398333333333333,0.4362415763537089,0.8362,0.4395586698055267,41.3771653175354,485002,adam,0.0001,1.0,,,,,3.0,3.0,,,,FashionMNIST,42
aco,14,0.00010026371501770744,32,2,32,128,64,5,0.16207802850233655,128,0.8983333333333333,0.2712243371407191,0.8985,0.2817153066396713,40.61156702041626,1342954,adam,0.0001,1.0,,,,,3.0,4.0,,,,FashionMNIST,42
aco,15,0.007832472713857843,32,3,64,128,64,3,0.04282672603393939,256,0.8428333333333333,0.43174761192003885,0.8245,0.45717874479293824,42.40843176841736,520010,adam,0.0001,1.0,,,,,3.0,5.0,,,,FashionMNIST,42
aco,16,0.00033893253344287463,32,1,64,128,64,5,0.4362165205426287,128,0.9156666666666666,0.23167163775612912,0.9098,0.2541233589053154,33.66453433036804,1711178,adam,0.0001,1.0,,,,,4.0,1.0,,,,FashionMNIST,42
aco,17,0.0019941421593918105,32,1,64,128,64,5,0.21905004195725203,256,0.9148333333333334,0.23811978077888488,0.9113,0.24708205624818802,34.58204364776611,3318218,adam,0.0001,1.0,,,,,4.0,2.0,,,,FashionMNIST,42
aco,18,0.00013867116751235245,32,1,32,32,64,5,0.31555147863504945,128,0.9013333333333333,0.2709356985092163,0.8967,0.28224965683221814,31.85265827178955,830698,adam,0.0001,1.0,,,,,4.0,3.0,,,,FashionMNIST,42
aco,19,0.00018391777210494052,32,3,64,32,64,5,0.4677571202903355,128,0.8773333333333333,0.32845471320549646,0.8713,0.3424072186470032,40.55456233024597,409866,adam,0.0001,1.0,,,,,4.0,4.0,,,,FashionMNIST,42
aco,20,0.0007033269290478107,32,2,64,128,64,5,0.2335123340183375,128,0.9238333333333333,0.20721579399704934,0.9177,0.2197680111825466,46.70359802246094,1523018,adam,0.0001,1.0,,,,,4.0,5.0,,,,FashionMNIST,42
harmony_search,1,0.0019004375238737116,32,3,32,32,64,3,0.3682356070820062,256,0.8886666666666667,0.3040131994485855,0.8805,0.31673868567943575,40.63455843925476,233770,adamw,0.0001,0.0,,,,,,,init,1.0,,FashionMNIST,42
harmony_search,2,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.9196666666666666,0.22902077048520247,0.913,0.23915038378834724,29.52315855026245,808122,adamw,0.0001,1.0,,,,,,,init,2.0,,FashionMNIST,42
harmony_search,3,0.00027598230915285764,128,1,16,128,128,5,0.13893567083582092,64,0.8811666666666667,0.32751850283145906,0.8811,0.33711975059509275,13.066750288009644,208250,sgd,1e-06,1.0,,,,,,,init,3.0,,FashionMNIST,42
harmony_search,4,0.0001561107296769821,128,3,32,32,256,5,0.26811404572735037,128,0.871,0.3426124141216278,0.8657,0.3523630183696747,26.306864500045776,2217770,adam,1e-05,1.0,,,,,,,init,4.0,,FashionMNIST,42
harmony_search,5,0.001427921361121902,32,1,64,32,128,3,0.42765886050757346,64,0.914,0.23024292853474618,0.913,0.23983122799396514,29.430023193359375,841098,sgd,1e-05,1.0,,,,,,,init,5.0,,FashionMNIST,42
harmony_search,6,0.00027598230915285764,128,1,16,32,64,5,0.2806225314693065,64,0.881,0.33864684947331747,0.8787,0.3441542485237122,13.349127054214478,208250,sgd,1e-05,1.0,,,,,,,main,,1.0,FashionMNIST,42
harmony_search,7,0.0015169980582701848,128,1,16,32,64,3,0.42765886050757346,64,0.8965,0.282655078013738,0.8939,0.2916806075811386,12.275278806686401,203898,sgd,0.0001,0.0,,,,,,,main,,2.0,FashionMNIST,42
harmony_search,8,0.0015169980582701848,128,1,16,32,64,3,0.2806225314693065,64,0.9058333333333334,0.2593755085070928,0.9006,0.2712486880779266,13.42457365989685,203898,sgd,0.0001,0.0,,,,,,,main,,3.0,FashionMNIST,42
harmony_search,9,0.0019004375238737116,32,3,32,32,64,3,0.2806225314693065,64,0.8923333333333333,0.2883299575050672,0.8874,0.30637057938575746,36.75500273704529,121066,adamw,0.0001,0.0,,,,,,,main,,4.0,FashionMNIST,42
harmony_search,10,0.0022532106319453774,32,1,32,32,128,3,0.030306337038506825,256,0.9166666666666666,0.23308868200331925,0.9158,0.289009172680974,28.094461917877197,1618026,sgd,0.0001,0.0,,,,,,,main,,5.0,FashionMNIST,42
harmony_search,11,0.0022532106319453774,128,1,64,32,128,3,0.42765886050757346,64,0.9153333333333333,0.23268338326613108,0.9119,0.24339334211349486,14.25424337387085,841098,sgd,1e-05,0.0,,,,,,,main,,6.0,FashionMNIST,42
harmony_search,12,0.0015169980582701848,64,1,16,32,128,3,0.228612286285226,64,0.9043333333333333,0.25326146676143013,0.9023,0.26565183758735655,16.917288064956665,203898,sgd,0.0001,0.0,,,,,,,main,,7.0,FashionMNIST,42
harmony_search,13,0.001427921361121902,32,1,64,32,64,3,0.030306337038506825,256,0.9273333333333333,0.20730119517197212,0.9193,0.2655884255796671,31.52458167076111,3251658,adamw,0.0001,1.0,,,,,,,main,,8.0,FashionMNIST,42
harmony_search,14,0.0022532106319453774,32,1,64,64,64,3,0.030306337038506825,64,0.9178333333333333,0.23564266784861684,0.9147,0.27687348539829254,28.783737182617188,841098,sgd,0.0001,1.0,,,,,,,main,,9.0,FashionMNIST,42
harmony_search,15,0.0022532106319453774,32,1,64,32,64,3,0.2806225314693065,64,0.9161666666666667,0.22830370035767555,0.914,0.24407622284889222,28.37986159324646,841098,adamw,1e-05,1.0,,,,,,,main,,10.0,FashionMNIST,42
harmony_search,16,0.0022532106319453774,32,1,64,32,64,3,0.030306337038506825,256,0.9245,0.22793621755888066,0.9221,0.2743411683723331,31.5265851020813,3251658,sgd,0.0001,0.0,,,,,,,main,,11.0,FashionMNIST,42
harmony_search,17,0.0015169980582701848,32,1,16,32,64,3,0.030306337038506825,256,0.9178333333333333,0.2263268085817496,0.9175,0.24804242803156376,29.189571380615234,808122,adamw,0.0001,1.0,,,,,,,main,,12.0,FashionMNIST,42
harmony_search,18,0.0022532106319453774,32,1,16,32,64,5,0.030306337038506825,256,0.9173333333333333,0.2453507351465523,0.9162,0.271631256377697,28.284396171569824,812474,sgd,0.0001,1.0,,,,,,,main,,13.0,FashionMNIST,42
harmony_search,19,0.0015169980582701848,32,1,16,32,64,3,0.030306337038506825,256,0.9178333333333333,0.2263268085817496,0.9175,0.24804242803156376,28.98041796684265,808122,adam,0.0001,0.0,,,,,,,main,,14.0,FashionMNIST,42
harmony_search,20,0.0022532106319453774,32,1,64,32,64,3,0.030306337038506825,256,0.9245,0.22793621755888066,0.9221,0.2743411683723331,31.40755820274353,3251658,sgd,0.0001,1.0,,,,,,,main,,15.0,FashionMNIST,42
manual_search,1,0.001,64,2,32,64,128,3,0.25,128,0.6736,0.9191894506454468,0.6746,0.9202823853492736,18.85356831550598,591274,,,,,,,,,,,,,CIFAR10,42
manual_search,2,0.0005,128,2,32,64,128,3,0.3,256,0.6514,0.9730202159881591,0.6612,0.9767195627212525,16.090709924697876,1116970,,,,,,,,,,,,,CIFAR10,42
manual_search,3,0.001,64,3,32,64,128,3,0.35,128,0.6828,0.8960102071762085,0.6859,0.8955202415466309,21.834717750549316,550570,,,,,,,,,,,,,CIFAR10,42
manual_search,4,0.0002,128,3,64,128,256,3,0.4,256,0.6204,1.0546150299072266,0.6262,1.0524783828735351,31.19256329536438,2196810,,,,,,,,,,,,,CIFAR10,42
manual_search,5,0.0008,32,1,32,64,128,5,0.2,128,0.6504,0.9813707276344299,0.6555,0.9686883543014526,26.527312994003296,1078058,,,,,,,,,,,,,CIFAR10,42
random_search,1,0.0019004375238737116,32,3,32,32,64,3,0.3682356070820062,256,0.5664,1.2252467979431152,0.5575,1.2218294673919678,32.78088331222534,349034,adamw,0.0004748306046370143,0.0,,,,,,,,,,CIFAR10,42
random_search,2,0.0015169980582701848,32,1,16,32,64,3,0.2806225314693065,256,0.6378,1.0191990354537963,0.6437,1.0110725051879883,24.25663924217224,1054170,adamw,0.0001270500735408539,1.0,,,,,,,,,,CIFAR10,42
random_search,3,0.00027598230915285764,128,1,16,128,128,5,0.13893567083582092,64,0.545,1.281591918182373,0.5511,1.2677883363723754,12.641747236251831,270490,sgd,2.0259598275933324e-06,1.0,,,,,,,,,,CIFAR10,42
random_search,4,0.0001561107296769821,128,3,32,32,256,5,0.26811404572735037,128,0.5262,1.3192923835754395,0.5276,1.3178459030151368,30.21015477180481,2448746,adam,4.5302471291184675e-05,1.0,,,,,,,,,,CIFAR10,42
random_search,5,0.001427921361121902,32,1,64,32,128,3,0.42765886050757346,64,0.5908,1.1873107879638671,0.5875,1.1872277894973755,25.863483428955078,1088010,sgd,6.822142856256232e-06,1.0,,,,,,,,,,CIFAR10,42
random_search,6,0.00021149893961648075,128,1,64,64,256,3,0.3045655028334941,64,0.583,1.1828216535568237,0.5827,1.1751000865936279,15.563539266586304,1088010,adamw,0.00015395024835516638,0.0,,,,,,,,,,CIFAR10,42
random_search,7,0.0008404665310526154,128,3,64,128,64,5,0.4214259600949048,64,0.6014,1.1126221923828126,0.5963,1.149379639816284,42.815096616744995,1095562,adam,0.0002920167626720552,1.0,,,,,,,,,,CIFAR10,42
random_search,8,0.0006343509199762545,32,1,64,128,128,3,0.32771933264744,128,0.6836,0.9057191983222962,0.6878,0.90724854221344,27.641566276550293,2137290,adamw,2.379882731492451e-05,1.0,,,,,,,,,,CIFAR10,42
random_search,9,0.00019022195423001629,128,3,64,64,256,5,0.18099822185680547,64,0.6386,1.0031564102172852,0.6448,1.0026273063659668,44.132816553115845,2623626,adamw,3.0237613021454307e-05,0.0,,,,,,,,,,CIFAR10,42
